Quarter,GDP,Brent,Gasoline,CPI,Energy_CPI,Brent_pct,Gas_pct,CPI_inf,Energy_inf,GDP_growth
2015-Q2,18782.243,61.692337662337664,2.66295,236.96,208.18833333333333,0.1442839919495842,0.17559155924421677,0.0068194854581375974,0.026056999789717095,0.0061940508675886186
2015-Q3,18857.418,50.23316205533597,2.598316666666667,237.855,205.816,-0.18574714528928227,-0.02427132816362798,0.0037770087778528083,-0.011395131011183723,0.004002450612528241
2015-Q4,18892.206,43.5676911976912,2.161833333333333,237.837,193.62433333333334,-0.1326906486655609,-0.16798696592024343,-7.567635744465395e-5,-0.05923575750508547,0.0018447912646364362
2016-Q1,19001.69,33.69715151515152,1.8936166666666667,237.68933333333334,181.29000000000002,-0.22655640937573374,-0.1240690771721531,-6.20873399288846e-4,-0.06370239277776724,0.005795194060450148
2016-Q2,19062.709,45.524329004329005,2.248816666666667,239.59033333333332,189.40266666666668,0.3509844885215161,0.18757756321677221,0.007997834708611151,0.04474966444187034,0.003211240684381167
2016-Q3,19197.938,45.787558504297635,2.2117,240.60733333333332,190.02033333333333,0.00578217198859976,-0.01650497669144524,0.00424474554482579,0.003261129727142098,0.007093902550786346
2016-Q4,19304.352,49.188323953823954,2.2283833333333334,242.13466666666667,197.288,0.0742726967896119,0.007543217133125335,0.006347825364148019,0.03824678411608584,0.005542991127484687
2017-Q1,19398.343,53.67843236714976,2.326,243.83866666666665,204.01,0.09128402946888259,0.04380604773266117,0.007037406181684025,0.03407201654434111,0.0048689021004175714
2017-Q2,19506.949,49.66753276471812,2.38505,244.12,199.737,-0.07472087811726491,0.025386930352536474,0.001153768338628236,-0.020945051713151308,0.005598725623111145
2017-Q3,19660.766,52.11192546583851,2.4417666666666666,245.287,203.389,0.049215102201670025,0.02378007449179953,0.004780435851220677,0.018284043517225124,0.00788524130554702
2017-Q4,19882.352,61.5318341307815,2.515083333333333,247.23833333333334,211.64966666666666,0.18076301308647902,0.03002607401744628,0.007955306776687543,0.04061511028947806,0.011270466267692791
2018-Q1,20044.077,66.80381313131313,2.5777,249.32166666666666,217.572,0.08567888597837703,0.02489645803651319,0.00842641715483694,0.027981774914205726,0.008134098018182323
2018-Q2,20150.476,74.49533333333333,2.8495000000000004,250.679,220.38566666666665,0.11513594571168184,0.10544283663731235,0.005444105004913435,0.012932117490608297,0.005308251410129694
2018-Q3,20276.154,75.22445059288538,2.83995,251.68633333333332,222.22166666666666,0.009787421935405938,-0.0033514651693280495,0.004018419306496934,0.008330850312406879,0.0062369742531143135
2018-Q4,20304.874,67.71423622413393,2.6242833333333335,252.71099999999998,219.384,-0.09983741070302687,-0.0759403041133353,0.004071205031659808,-0.012769531923829902,0.001416442191157108
